date,home_team,away_team,home_score,away_score,tournament,city,country,id,home_result,away_result
1973-02-10,Nigeria,Ghana,2.0,3.0,FIFA World Cup qualification,Lagos,Nigeria,8315,loss,win
1973-02-11,Guinea,Morocco,1.0,1.0,FIFA World Cup qualification,Conakry,Guinea,8316,draw,draw
1973-02-11,Tunisia,Cote d'Ivoire,1.0,1.0,FIFA World Cup qualification,Tunis,Tunisia,8317,draw,draw
1973-02-14,Australia,Bulgaria,2.0,2.0,Friendly,Sydney,Australia,8318,draw,draw
1973-02-14,Chile,Tahiti,10.0,1.0,Friendly,Santiago,Chile,8319,win,loss
1973-02-14,Cyprus,Northern Ireland,1.0,0.0,FIFA World Cup qualification,AkdoÄan,Cyprus,8320,win,loss
1973-02-14,Germany,Argentina,2.0,3.0,Friendly,Munich,Germany,8321,loss,win
1973-02-14,Scotland,England,0.0,5.0,Friendly,Glasgow,Scotland,8322,loss,win
1973-02-14,Turkiye,Algeria,4.0,0.0,Friendly,Ä°zmir,Turkiye,8323,win,loss
1973-02-15,Colombia,Germany,0.0,2.0,Friendly,BogotÃ¡,Colombia,8324,loss,win
1973-02-16,Australia,Bulgaria,1.0,3.0,Friendly,Adelaide,Australia,8325,loss,win
1973-02-17,Morocco,Senegal,3.0,1.0,Friendly,Casablanca,Morocco,8326,win,loss
1973-02-17,New Caledonia,Tahiti,1.0,2.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8327,loss,win
1973-02-17,Aotearoa New Zealand,Fiji,5.0,1.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8328,win,loss
1973-02-18,Australia,Bulgaria,0.0,2.0,Friendly,Melbourne,Australia,8329,loss,win
1973-02-18,Ecuador,Germany,1.0,1.0,Friendly,Quito,Ecuador,8330,draw,draw
1973-02-18,New Caledonia,Vanuatu,4.0,1.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8331,win,loss
1973-02-18,Aotearoa New Zealand,Tahiti,1.0,1.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8332,draw,draw
1973-02-20,Fiji,New Caledonia,0.0,2.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8333,loss,win
1973-02-20,Israel,Argentina,1.0,1.0,Friendly,Jaffa,Israel,8334,draw,draw
1973-02-20,Vanuatu,Tahiti,0.0,1.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8335,loss,win
1973-02-21,Fiji,Vanuatu,1.0,2.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8336,loss,win
1973-02-21,Aotearoa New Zealand,New Caledonia,2.0,1.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8337,win,loss
1973-02-21,Spain,Greece,3.0,1.0,FIFA World Cup qualification,MÃ¡laga,Spain,8338,win,loss
1973-02-23,Fiji,Tahiti,0.0,4.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8339,loss,win
1973-02-23,Aotearoa New Zealand,Vanuatu,3.0,1.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8340,win,loss
1973-02-24,New Caledonia,Vanuatu,2.0,1.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8341,win,loss
1973-02-24,Aotearoa New Zealand,Tahiti,2.0,0.0,Oceania Nations Cup,Auckland,Aotearoa New Zealand,8342,win,loss
1973-02-25,Congo DR,Cameroon,0.0,1.0,FIFA World Cup qualification,Kinshasa,Congo DR,8343,loss,win
1973-02-25,Ghana,Nigeria,0.0,0.0,FIFA World Cup qualification,Accra,Ghana,8344,draw,draw
1973-02-25,Cote d'Ivoire,Tunisia,2.0,1.0,FIFA World Cup qualification,Abidjan,Cote d'Ivoire,8345,win,loss
1973-02-25,Morocco,Guinea,2.0,0.0,FIFA World Cup qualification,TÃ©touan,Morocco,8346,win,loss
1973-02-25,Turkiye,Italy,0.0,1.0,FIFA World Cup qualification,Istanbul,Turkiye,8347,loss,win
1973-02-27,Congo DR,Cameroon,2.0,0.0,FIFA World Cup qualification,Kinshasa,Congo DR,8348,win,loss
1973-03-03,France,Portugal,1.0,2.0,Friendly,Paris,France,8349,loss,win
1973-03-04,Aotearoa New Zealand,Australia,1.0,1.0,FIFA World Cup qualification,Auckland,Aotearoa New Zealand,8350,draw,draw
1973-03-04,Peru,Guatemala,5.0,1.0,Friendly,Lima,Peru,8351,win,loss
1973-03-10,Sudan,Ethiopia,1.0,0.0,Friendly,Khartoum,Sudan,8352,win,loss
1973-03-11,Australia,Iraq,3.0,1.0,FIFA World Cup qualification,Sydney,Australia,8353,win,loss
1973-03-11,Indonesia,Aotearoa New Zealand,1.0,1.0,FIFA World Cup qualification,Sydney,Australia,8354,draw,draw
1973-03-13,Australia,Indonesia,2.0,1.0,FIFA World Cup qualification,Sydney,Australia,8355,win,loss
1973-03-13,Iraq,Aotearoa New Zealand,2.0,0.0,FIFA World Cup qualification,Sydney,Australia,8356,win,loss
1973-03-16,Australia,Aotearoa New Zealand,3.0,3.0,FIFA World Cup qualification,Sydney,Australia,8357,draw,draw
1973-03-16,Iraq,Indonesia,1.0,1.0,FIFA World Cup qualification,Sydney,Australia,8358,draw,draw
1973-03-17,Bermuda,USA,4.0,0.0,Friendly,Hamilton,Bermuda,8359,win,loss
1973-03-18,Australia,Iraq,0.0,0.0,FIFA World Cup qualification,Melbourne,Australia,8360,draw,draw
1973-03-18,Indonesia,Aotearoa New Zealand,1.0,0.0,FIFA World Cup qualification,Melbourne,Australia,8361,win,loss
1973-03-20,Poland,USA,4.0,0.0,Friendly,ÅÃ³dÅº,Poland,8362,win,loss
1973-03-21,Iraq,Indonesia,3.0,2.0,FIFA World Cup qualification,Sydney,Australia,8363,win,loss
1973-03-24,Australia,Indonesia,6.0,0.0,FIFA World Cup qualification,Sydney,Australia,8364,win,loss
1973-03-24,Iraq,Aotearoa New Zealand,4.0,0.0,FIFA World Cup qualification,Sydney,Australia,8365,win,loss
1973-03-24,Peru,Bolivia,2.0,0.0,Friendly,Lima,Peru,8366,win,loss
1973-03-28,Austria,Netherlands,1.0,0.0,Friendly,Vienna,Austria,8367,win,loss
1973-03-28,Bulgaria,Russia,1.0,0.0,Friendly,Plovdiv,Bulgaria,8368,win,loss
1973-03-28,Germany,Czechia,3.0,0.0,Friendly,DÃ¼sseldorf,Germany,8369,win,loss
1973-03-28,Northern Ireland,Portugal,1.0,1.0,FIFA World Cup qualification,Coventry,England,8370,draw,draw
1973-03-28,Peru,Paraguay,1.0,0.0,Friendly,Lima,Peru,8371,win,loss
1973-03-28,Wales,Poland,2.0,0.0,FIFA World Cup qualification,Cardiff,Wales,8372,win,loss
1973-03-31,Sierra Leone,Mali,1.0,1.0,African Cup of Nations qualification,Freetown,Sierra Leone,8373,draw,draw
1973-03-31,Bolivia,Paraguay,1.0,1.0,Friendly,La Paz,Bolivia,8374,draw,draw
1973-03-31,Italy,Luxembourg,5.0,0.0,FIFA World Cup qualification,Genoa,Italy,8375,win,loss
1973-04-01,Ethiopia,Zambia,0.0,0.0,FIFA World Cup qualification,Addis Ababa,Ethiopia,8376,draw,draw
1973-04-08,Central African Republic,Cote d'Ivoire,4.0,2.0,African Cup of Nations qualification,Bangui,Central African Republic,8377,win,loss
1973-04-08,Germany,Albania,2.0,0.0,FIFA World Cup qualification,Magdeburg,Germany,8378,win,loss
1973-04-08,Luxembourg,Switzerland,0.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,8379,loss,win
1973-04-08,Paraguay,Peru,1.0,1.0,Friendly,Asuncion,Paraguay,8380,draw,draw
1973-04-08,Ghana,Senegal,3.0,2.0,African Cup of Nations qualification,Accra,Ghana,8381,win,loss
1973-04-08,Lesotho,Mauritius,0.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,8382,draw,draw
1973-04-08,Ethiopia,Tanzania,2.0,1.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,8383,win,loss
1973-04-08,Tanzania,Ethiopia,3.0,0.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,8384,win,loss
1973-04-12,Kuwait,Qatar,9.0,0.0,Friendly,Kuwait City,Kuwait,8385,win,loss
1973-04-13,Sudan,Nigeria,1.0,1.0,African Cup of Nations qualification,Khartoum,Sudan,8386,draw,draw
1973-04-14,Haiti,Chile,1.0,1.0,Friendly,Port-au-Prince,Haiti,8387,draw,draw
1973-04-15,Uganda,Kenya,1.0,0.0,African Cup of Nations qualification,Kampala,Uganda,8388,win,loss
1973-04-15,Burkina Faso,Congo DR,0.0,5.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,8389,loss,win
1973-04-15,Zambia,Ethiopia,4.0,2.0,FIFA World Cup qualification,Lusaka,Zambia,8390,win,loss
1973-04-17,Kuwait,Qatar,4.0,1.0,Friendly,Kuwait City,Kuwait,8391,win,loss
1973-04-18,Belgium,Germany,3.0,0.0,Friendly,Antwerp,Belgium,8392,win,loss
1973-04-18,Russia,Romania,2.0,0.0,Friendly,Kyiv,Russia,8393,win,loss
1973-04-18,Turkiye,Bulgaria,5.0,2.0,Balkan Cup,Ä°zmir,Turkiye,8394,win,loss
1973-04-21,Nigeria,Sudan,2.0,1.0,African Cup of Nations qualification,Lagos,Nigeria,8395,win,loss
1973-04-21,Senegal,Ghana,1.0,0.0,African Cup of Nations qualification,Dakar,Senegal,8396,win,loss
1973-04-22,Mauritius,Lesotho,5.0,1.0,African Cup of Nations qualification,Port Louis,Mauritius,8397,win,loss
1973-04-22,Congo DR,Burkina Faso,4.0,1.0,African Cup of Nations qualification,Kinshasa,Congo DR,8398,win,loss
1973-04-23,Peru,Panama,4.0,0.0,Friendly,Lima,Peru,8399,win,loss
1973-04-24,Ecuador,Chile,1.0,1.0,Friendly,Guayaquil,Ecuador,8400,draw,draw
1973-04-26,Denmark,Sweden,1.0,2.0,Friendly,Copenhagen,Denmark,8401,loss,win
1973-04-28,Kenya,Uganda,1.0,2.0,African Cup of Nations qualification,Nairobi,Kenya,8402,loss,win
1973-04-28,Mali,Sierra Leone,4.0,2.0,African Cup of Nations qualification,Bamako,Mali,8403,win,loss
1973-04-29,Bolivia,Ecuador,3.0,3.0,Friendly,La Paz,Bolivia,8404,draw,draw
1973-04-29,Hungary,Austria,2.0,2.0,FIFA World Cup qualification,Budapest,Hungary,8405,draw,draw
1973-04-29,Peru,Chile,2.0,0.0,FIFA World Cup qualification,Lima,Peru,8406,win,loss
1973-05-02,Bulgaria,Portugal,2.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,8407,win,loss
1973-05-02,Denmark,Czechia,1.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,8408,draw,draw
1973-05-02,Netherlands,Spain,3.0,2.0,Friendly,Amsterdam,Netherlands,8409,win,loss
1973-05-04,IR Iran,Korea DPR,0.0,0.0,FIFA World Cup qualification,Tehran,IR Iran,8410,draw,draw
1973-05-04,Syria,Kuwait,2.0,1.0,FIFA World Cup qualification,Tehran,IR Iran,8411,win,loss
1973-05-06,Albania,Romania,1.0,4.0,FIFA World Cup qualification,Tirana,Albania,8412,loss,win
1973-05-06,Ecuador,Bolivia,0.0,0.0,Friendly,Quito,Ecuador,8413,draw,draw
1973-05-06,IR Iran,Kuwait,2.0,1.0,FIFA World Cup qualification,Tehran,IR Iran,8414,win,loss
1973-05-06,Korea DPR,Syria,1.0,1.0,FIFA World Cup qualification,Tehran,IR Iran,8415,draw,draw
1973-05-08,IR Iran,Syria,1.0,0.0,FIFA World Cup qualification,Tehran,IR Iran,8416,win,loss
1973-05-08,Korea DPR,Kuwait,0.0,0.0,FIFA World Cup qualification,Tehran,IR Iran,8417,draw,draw
1973-05-08,Northern Ireland,Cyprus,3.0,0.0,FIFA World Cup qualification,London,England,8418,win,loss
1973-05-09,Germany,Serbia,0.0,1.0,Friendly,Munich,Germany,8419,loss,win
1973-05-09,Switzerland,Turkiye,0.0,0.0,FIFA World Cup qualification,Basel,Switzerland,8420,draw,draw
1973-05-11,IR Iran,Korea DPR,2.0,1.0,FIFA World Cup qualification,Tehran,IR Iran,8421,win,loss
1973-05-11,Syria,Kuwait,2.0,0.0,FIFA World Cup qualification,Tehran,IR Iran,8422,win,loss
1973-05-12,England,Northern Ireland,2.0,1.0,British Home Championship,Liverpool,England,8423,win,loss
1973-05-12,Germany,Bulgaria,3.0,0.0,Friendly,Hamburg,Germany,8424,win,loss
1973-05-12,Haiti,Ecuador,1.0,2.0,Friendly,Port-au-Prince,Haiti,8425,loss,win
1973-05-12,Wales,Scotland,0.0,2.0,British Home Championship,Wrexham,Wales,8426,loss,win
1973-05-13,Chile,Peru,2.0,0.0,FIFA World Cup qualification,Santiago,Chile,8427,win,loss
1973-05-13,IR Iran,Kuwait,2.0,0.0,FIFA World Cup qualification,Tehran,IR Iran,8428,win,loss
1973-05-13,Korea DPR,Syria,3.0,0.0,FIFA World Cup qualification,Tehran,IR Iran,8429,win,loss
1973-05-13,Poland,Serbia,2.0,2.0,Friendly,Warsaw,Poland,8430,draw,draw
1973-05-13,Russia,Republic of Ireland,1.0,0.0,FIFA World Cup qualification,Moscow,Russia,8431,win,loss
1973-05-15,England,Wales,3.0,0.0,British Home Championship,London,England,8432,win,loss
1973-05-15,Haiti,Ecuador,1.0,0.0,Friendly,Port-au-Prince,Haiti,8433,win,loss
1973-05-15,IR Iran,Syria,0.0,1.0,FIFA World Cup qualification,Tehran,IR Iran,8434,loss,win
1973-05-15,Korea DPR,Kuwait,0.0,2.0,FIFA World Cup qualification,Tehran,IR Iran,8435,loss,win
1973-05-16,Germany,Hungary,2.0,1.0,Friendly,Karl-Marx-Stadt,Germany,8436,win,loss
1973-05-16,Israel,Japan,2.0,1.0,FIFA World Cup qualification,Seoul,Korea Republic,8437,win,loss
1973-05-16,Poland,Republic of Ireland,2.0,0.0,Friendly,WrocÅaw,Poland,8438,win,loss
1973-05-16,Scotland,Northern Ireland,1.0,2.0,British Home Championship,Glasgow,Scotland,8439,loss,win
1973-05-16,Thailand,Vietnam,0.0,1.0,FIFA World Cup qualification,Seoul,Korea Republic,8440,loss,win
1973-05-17,Argentina,Uruguay,1.0,1.0,Copa Lipton,Buenos Aires,Argentina,8441,draw,draw
1973-05-17,"Hong Kong, China",Malaysia,1.0,0.0,FIFA World Cup qualification,Seoul,Korea Republic,8442,win,loss
1973-05-19,England,Scotland,1.0,0.0,British Home Championship,London,England,8443,win,loss
1973-05-19,France,Republic of Ireland,1.0,1.0,FIFA World Cup qualification,Paris,France,8444,draw,draw
1973-05-19,Israel,Malaysia,3.0,0.0,FIFA World Cup qualification,Seoul,Korea Republic,8445,win,loss
1973-05-19,Korea Republic,Thailand,4.0,0.0,FIFA World Cup qualification,Seoul,Korea Republic,8446,win,loss
1973-05-19,Northern Ireland,Wales,1.0,0.0,British Home Championship,Liverpool,England,8447,win,loss
1973-05-20,Cote d'Ivoire,Morocco,1.0,1.0,FIFA World Cup qualification,Abidjan,Cote d'Ivoire,8448,draw,draw
1973-05-20,Vietnam,Japan,0.0,4.0,FIFA World Cup qualification,Seoul,Korea Republic,8449,loss,win
1973-05-21,Israel,Thailand,6.0,0.0,FIFA World Cup qualification,Seoul,Korea Republic,8450,win,loss
1973-05-21,Korea Republic,Malaysia,0.0,0.0,FIFA World Cup qualification,Seoul,Korea Republic,8451,draw,draw
1973-05-22,Japan,"Hong Kong, China",0.0,1.0,FIFA World Cup qualification,Seoul,Korea Republic,8452,loss,win
1973-05-23,Korea Republic,Israel,0.0,0.0,FIFA World Cup qualification,Seoul,Korea Republic,8453,draw,draw
1973-05-23,Sweden,Austria,3.0,2.0,FIFA World Cup qualification,Gothenburg,Sweden,8454,win,loss
1973-05-23,Thailand,Malaysia,0.0,2.0,FIFA World Cup qualification,Seoul,Korea Republic,8455,loss,win
1973-05-23,Uruguay,Argentina,1.0,1.0,Copa Newton,Montevideo,Uruguay,8456,draw,draw
1973-05-24,"Hong Kong, China",Vietnam,1.0,0.0,FIFA World Cup qualification,Seoul,Korea Republic,8457,win,loss
1973-05-26,Israel,Japan,1.0,0.0,FIFA World Cup qualification,Seoul,Korea Republic,8458,win,loss
1973-05-26,Korea Republic,"Hong Kong, China",3.0,1.0,FIFA World Cup qualification,Seoul,Korea Republic,8459,win,loss
1973-05-26,Russia,France,2.0,0.0,FIFA World Cup qualification,Moscow,Russia,8460,win,loss
1973-05-27,Brazil,Bolivia,5.0,0.0,Friendly,Rio de Janeiro,Brazil,8461,win,loss
1973-05-27,Cameroon,Congo DR,2.0,1.0,African Cup of Nations qualification,YaoundÃ©,Cameroon,8462,win,loss
1973-05-27,Mali,Guinea,2.0,2.0,African Cup of Nations qualification,Bamako,Mali,8463,draw,draw
1973-05-27,Uganda,Algeria,2.0,1.0,African Cup of Nations qualification,Kampala,Uganda,8464,win,loss
1973-05-27,Tanzania,Mauritius,1.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,8465,draw,draw
1973-05-27,Czechia,England,1.0,1.0,Friendly,Prague,Czechia,8466,draw,draw
1973-05-27,Haiti,Colombia,1.0,2.0,Friendly,Port-au-Prince,Haiti,8467,loss,win
1973-05-27,Romania,Germany,1.0,0.0,FIFA World Cup qualification,Bucharest,Romania,8468,win,loss
1973-05-28,Korea Republic,Israel,1.0,0.0,FIFA World Cup qualification,Seoul,Korea Republic,8469,win,loss
1973-05-29,Haiti,Colombia,2.0,1.0,Friendly,Port-au-Prince,Haiti,8470,win,loss
1973-06-02,Czechia,Denmark,6.0,0.0,FIFA World Cup qualification,Prague,Czechia,8471,win,loss
1973-06-03,Algeria,Brazil,0.0,2.0,Friendly,Algiers,Algeria,8472,loss,win
1973-06-03,Morocco,Cote d'Ivoire,4.0,1.0,FIFA World Cup qualification,TÃ©touan,Morocco,8473,win,loss
1973-06-05,Zambia,Madagascar,3.0,1.0,African Cup of Nations qualification,Ndola,Zambia,8474,win,loss
1973-06-05,Madagascar,Zambia,2.0,1.0,African Cup of Nations qualification,Antananarivo,Madagascar,8475,win,loss
1973-06-06,Finland,Germany,1.0,5.0,FIFA World Cup qualification,Tampere,Finland,8476,loss,win
1973-06-06,Haiti,Uruguay,0.0,0.0,Friendly,Port-au-Prince,Haiti,8477,draw,draw
1973-06-06,Norway,Republic of Ireland,1.0,1.0,Friendly,Oslo,Norway,8478,draw,draw
1973-06-06,Poland,England,2.0,0.0,FIFA World Cup qualification,ChorzÃ³w,Poland,8479,win,loss
1973-06-06,Tunisia,Brazil,1.0,4.0,Friendly,Tunis,Tunisia,8480,loss,win
1973-06-08,Faroe Islands,Iceland,0.0,4.0,Friendly,KlaksvÃ­k,Faroe Islands,8481,loss,win
1973-06-09,Italy,Brazil,2.0,0.0,Friendly,Rome,Italy,8482,win,loss
1973-06-10,China PR,Pakistan,7.0,4.0,Friendly,Beijing,China PR,8483,win,loss
1973-06-10,Russia,England,1.0,2.0,Friendly,Moscow,Russia,8484,loss,win
1973-06-12,Myanmar,Malaysia,2.0,2.0,Indonesia Tournament,Jakarta,Indonesia,8485,draw,draw
1973-06-13,Austria,Brazil,1.0,1.0,Friendly,Vienna,Austria,8486,draw,draw
1973-06-13,Hungary,Sweden,3.0,3.0,FIFA World Cup qualification,Budapest,Hungary,8487,draw,draw
1973-06-14,Algeria,Uganda,1.0,1.0,African Cup of Nations qualification,Algiers,Algeria,8488,draw,draw
1973-06-14,Guinea,Mali,1.0,1.0,African Cup of Nations qualification,Conakry,Guinea,8489,draw,draw
1973-06-14,Mauritius,Tanzania,1.0,1.0,African Cup of Nations qualification,Port Louis,Mauritius,8490,draw,draw
1973-06-14,Congo DR,Cameroon,2.0,0.0,African Cup of Nations qualification,Kinshasa,Congo DR,8491,win,loss
1973-06-14,Indonesia,Malaysia,2.0,0.0,Indonesia Tournament,Jakarta,Indonesia,8492,win,loss
1973-06-14,Italy,England,2.0,0.0,Friendly,Turin,Italy,8493,win,loss
1973-06-16,Germany,Brazil,0.0,1.0,Friendly,Berlin,Germany,8494,loss,win
1973-06-17,China PR,Somalia,7.0,4.0,Friendly,Beijing,China PR,8495,win,loss
1973-06-18,Indonesia,Myanmar,0.0,0.0,Indonesia Tournament,Jakarta,Indonesia,8496,draw,draw
1973-06-21,Colombia,Ecuador,1.0,1.0,FIFA World Cup qualification,BogotÃ¡,Colombia,8497,draw,draw
1973-06-21,Denmark,Norway,1.0,0.0,Nordic Championship,Copenhagen,Denmark,8498,win,loss
1973-06-21,Russia,Brazil,0.0,1.0,Friendly,Moscow,Russia,8499,loss,win
1973-06-22,Switzerland,Scotland,1.0,0.0,Friendly,Berne,Switzerland,8500,win,loss
1973-06-23,Korea Republic,Japan,2.0,0.0,Friendly,Seoul,Korea Republic,8501,win,loss
1973-06-24,Colombia,Uruguay,0.0,0.0,FIFA World Cup qualification,BogotÃ¡,Colombia,8502,draw,draw
1973-06-25,Sweden,Brazil,1.0,0.0,Friendly,Solna,Sweden,8503,win,loss
1973-06-28,Ecuador,Colombia,1.0,1.0,FIFA World Cup qualification,Guayaquil,Ecuador,8504,draw,draw
1973-06-30,Scotland,Brazil,0.0,1.0,Friendly,Glasgow,Scotland,8505,loss,win
1973-07-01,Ecuador,Uruguay,1.0,2.0,FIFA World Cup qualification,Quito,Ecuador,8506,loss,win
1973-07-01,Peru,Colombia,3.0,1.0,Friendly,Lima,Peru,8507,win,loss
1973-07-03,Republic of Ireland,Brazil,3.0,4.0,Friendly,Dublin,Republic of Ireland,8508,loss,win
1973-07-05,Tanzania,Congo,2.0,1.0,Friendly,Dar es Salaam,Tanzania,8509,win,loss
1973-07-05,Uruguay,Colombia,0.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,8510,loss,win
1973-07-06,Malawi,Mauritius,4.0,1.0,Friendly,Lilongwe,Malawi,8511,win,loss
1973-07-08,Malawi,Mauritius,1.0,0.0,Friendly,Lilongwe,Malawi,8512,win,loss
1973-07-08,Sweden,Finland,1.0,1.0,Nordic Championship,Halmstad,Sweden,8513,draw,draw
1973-07-08,Uruguay,Ecuador,4.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,8514,win,loss
1973-07-11,Sweden,Iceland,1.0,0.0,Friendly,Uddevalla,Sweden,8515,win,loss
1973-07-13,Argentina,Chile,5.0,4.0,Copa Carlos Dittborn,Buenos Aires,Argentina,8516,win,loss
1973-07-15,Bolivia,Peru,2.0,0.0,Friendly,La Paz,Bolivia,8517,win,loss
1973-07-15,Ghana,Cote d'Ivoire,0.0,3.0,African Cup of Nations qualification,Accra,Ghana,8518,loss,win
1973-07-15,Zambia,Nigeria,5.0,1.0,African Cup of Nations qualification,Lusaka,Zambia,8519,win,loss
1973-07-15,Nigeria,Zambia,3.0,2.0,African Cup of Nations qualification,Lagos,Nigeria,8520,win,loss
1973-07-16,Egypt,Tanzania,10.0,1.0,Friendly,Tunis,Tunisia,8521,win,loss
1973-07-17,Iceland,Germany,1.0,2.0,Friendly,ReykjavÃ­k,Iceland,8522,loss,win
1973-07-18,Chile,Argentina,3.0,1.0,Copa Carlos Dittborn,Santiago,Chile,8523,win,loss
1973-07-19,Iceland,Germany,0.0,2.0,Friendly,ReykjavÃ­k,Iceland,8524,loss,win
1973-07-19,Israel,Uruguay,1.0,2.0,Friendly,Ramat-Gan,Israel,8525,loss,win
1973-07-21,Syria,Palestine,1.0,1.0,Palestine Cup,Tripoli,Libya,8526,draw,draw
1973-07-24,Chile,Bolivia,3.0,0.0,Friendly,Santiago,Chile,8527,win,loss
1973-07-25,Norway,Korea DPR,3.0,0.0,Friendly,Bergen,Norway,8528,win,loss
1973-07-26,Cambodia,Singapore,1.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8529,draw,draw
1973-07-26,Malaysia,Kuwait,0.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8530,draw,draw
1973-07-27,Argentina,Peru,3.0,1.0,Copa RamÃ³n Castilla,Buenos Aires,Argentina,8531,win,loss
1973-07-27,Bangladesh,Thailand,2.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8532,draw,draw
1973-07-27,India,Vietnam,2.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8533,win,loss
1973-07-28,Myanmar,Korea Republic,0.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8534,draw,draw
1973-07-28,Kuwait,Singapore,2.0,0.0,Merdeka Tournament,Ipoh,Malaysia,8535,win,loss
1973-07-29,Cote d'Ivoire,Central African Republic,5.0,1.0,African Cup of Nations qualification,Lagos,Nigeria,8536,win,loss
1973-07-29,Bangladesh,Vietnam,1.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8537,draw,draw
1973-07-29,India,Thailand,2.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8538,win,loss
1973-07-29,Cote d'Ivoire,Ghana,1.0,0.0,African Cup of Nations qualification,Abidjan,Cote d'Ivoire,8539,win,loss
1973-07-30,Malaysia,Korea Republic,1.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8540,loss,win
1973-07-30,Myanmar,Singapore,1.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8541,win,loss
1973-07-31,Bangladesh,Kuwait,1.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8542,loss,win
1973-08-01,Canada,Poland,1.0,3.0,Friendly,Toronto,Canada,8543,loss,win
1973-08-01,Korea Republic,Thailand,0.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8544,draw,draw
1973-08-02,Bangladesh,Singapore,1.0,1.0,Merdeka Tournament,Ipoh,Malaysia,8545,draw,draw
1973-08-02,Myanmar,Vietnam,2.0,1.0,Merdeka Tournament,Ipoh,Malaysia,8546,win,loss
1973-08-02,Iceland,Norway,0.0,4.0,FIFA World Cup qualification,ReykjavÃ­k,Iceland,8547,loss,win
1973-08-03,China PR,Guinea,5.0,2.0,Friendly,Beijing,China PR,8548,win,loss
1973-08-03,Cambodia,Korea Republic,0.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8549,loss,win
1973-08-03,USA,Poland,0.0,1.0,Friendly,Chicago,USA,8550,loss,win
1973-08-03,Malaysia,Thailand,2.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8551,draw,draw
1973-08-03,Malaysia,Cambodia,1.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8552,win,loss
1973-08-03,Malaysia,India,4.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8553,win,loss
1973-08-05,India,Cambodia,3.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8554,win,loss
1973-08-05,Myanmar,Kuwait,2.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8555,win,loss
1973-08-05,India,Korea Republic,0.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8556,draw,draw
1973-08-05,Canada,USA,0.0,2.0,Friendly,Windsor,Canada,8557,loss,win
1973-08-05,Chile,Peru,2.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,8558,win,loss
1973-08-05,Ghana,Congo DR,1.0,0.0,FIFA World Cup qualification,Accra,Ghana,8559,win,loss
1973-08-05,Mexico,Poland,0.0,1.0,Friendly,Los Angeles,USA,8560,loss,win
1973-08-05,Russia,Sweden,0.0,0.0,Friendly,Moscow,Russia,8561,draw,draw
1973-08-05,Singapore,Vietnam,0.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,8562,loss,win
